// Door [R2] = Dirt Seed + Cave Background Seed
// Rustic Fence [R20] = Picket Fence Seed + Crappy Sign Seed
1046|265|27

// Campfire [R63] = Cactus Seed + Fireplace Seed
1048|331|287

// Secret Of Growtopia [R24] = Secret Passage Seed + Sheet Music: Blank Seed
1050|553|413

// Transmog Crystal [R87] = Achievement Block Seed + Purple Block Seed
1052|983|183

// Pillar [R63] = Marble Block Seed + Ancient Stone Gate Seed
1100|669|973

// Sequoia Tree [R32] = Palm Tree Seed + Wooden Background Seed
1102|855|53

// Foliage [R18] = Hedge Seed + Bush Seed
1104|1005|193

// Amphora [R28] = Barrel Seed + Ancient Stone Gate Seed
1106|607|973

// Potted Daisy [R31] = Amphora Seed + Daisy Seed
1108|1107|23

// Innie Block [R30] = Bubble Wrap Seed + Pastel Blue Block Seed
1110|329|521

// Outie Block [R20] = Bubble Wrap Seed + Pastel Aqua Block Seed
1112|329|519

// Clown Shoes [R27] = Rubber Ducky Seed + Red Block Seed
1116|301|171

// Clown Pants [R18] = Polka Dot Block Seed + Happy Joy Plaque Seed
1118|283|581

// Plain White Tee [R50] = White Block Seed + White Wallpaper Seed
1120|169|1157

// Clown Nose [R14] = Tomato Seed + Happy Joy Plaque Seed
1122|963|581

// Crazy Purple Hair [R54] = Sheet Music: Sharp Bass Seed + Coral Seed
1124|417|833

// Foam Finger [R48] = Pointy Sign Seed + White Wallpaper Seed
1126|25|1157

// Rocket Thruster [R98] = E-Z Cook Oven Seed + Big Old Up Arrow Seed
1128|953|485

// Solar Panel [R33] = Potted Daisy Seed + Glass Pane Seed
1130|1109|57

// Martian Tree [R2] = Mars Rock Seed + Martian Soil Seed
1138|1135|1133

// Astronaut Pack [R53] = Super Crate Box Seed + Traffic Barricade Seed
1140|377|775

// Space Suit [R50] = Innie Block Seed + Outie Block Seed
1142|1111|1113

// Space Pants [R74] = Dice Block Seed + Grey Block Seed
1144|457|165

// Moon Boots [R60] = Pinball Sproinger Seed + Grey Block Seed
1146|625|165

// Space Connector [R43] = Copper Plumbing Seed + Gargoyle Seed
1154|621|989

// White Wallpaper [R44] = White Block Seed + Magic Bacon Wallpaper Seed
1156|169|327

// Black Wallpaper [R42] = Black Block Seed + Magic Bacon Wallpaper Seed
1158|167|327

// Porthole [R49] = Space Connector Seed + Window Seed
1160|1155|55

// Compu Panel [R95] = High Tech Block Seed + Neon Lights Seed
1164|325|741

// Hospital Bed [R31] = Bed Seed + Screen Door Seed
1256|281|859

// Surgical Sponge [R83] = High Tech Wall Seed + Biohazard Sign Seed
1258|323|781|1270

// Cutaway Building [R23] = Western Building Seed + Tenement Building Seed
1298|1039|997

// Roshambo Block [R71] = Dice Block Seed + Boulder Seed
1300|457|945

// Cow Cube [R98] = Cow Seed + Barn Door Seed
1302|867|887

// Staircase [R12] = Wooden Platform Seed + Red Wood Wall Seed
1304|103|889

// Terracotta Pot [R3] = Martian Soil Seed + Martian Tree Seed
1306|1133|1139

// Climbing Vine [R30] = Foliage Seed + Staircase Seed
1308|1105|1305

// Bushy Beard [R41] = Sequoia Tree Seed + Bush Seed
1312|1103|193

// Ponytail [R40] = School Desk Seed + Rustic Fence Seed
1314|653|1047

// Happy Sun Shirt [R42] = Solar Panel Seed + Orange Block Seed
1316|1131|173

// Cliffside [R4] = Rock Background Seed + Boulder Seed
1322|105|945

// Rock Platform [R5] = Mars Rock Seed + Cliffside Seed
1324|1135|1323

// Cave Entrance [R44] = Cliffside Seed + The Darkness Seed
1326|1323|299

// Prehistoric Palm [R45] = Palm Tree Seed + Cactus Seed
1328|855|331

// Caveman Club [R55] = Sequoia Tree Seed + Cutaway Building Seed
1330|1103|1299

// Sabertooth-Skin Toga [R25] = Pastel Orange Block Seed + Polka Dot Block Seed
1332|513|283

// Caveman Hair [R75] = Skeleton Seed + Terracotta Pot Seed
1334|689|1307

// Cavewoman Hair [R75] = Skeleton Seed + Wheat Seed
1338|689|881

// Fuzzy Bikini Top [R24] = Brown Block Seed + Outie Block Seed
1340|185|1113

// Fuzzy Bikini Bottom [R34] = Brown Block Seed + Innie Block Seed
1342|185|1111

// Ice Cube [R128] = Ice Seed + Cow Cube Seed
1344|441|1303

// Frozen DNA Fragment A [R146] = Ice Cube Seed + Cuzco Wall Mount Seed
1346|1345|253

// Frozen DNA Fragment B [R217] = Ice Cube Seed + Buffalo Seed
1348|1345|1045

// Mini Mammoth Leash [R363] = Frozen DNA Fragment B Seed + Frozen DNA Fragment A Seed
1350|1349|1347

// Whatchamacallit [R194] = Laboratory Seed + Compu Panel Seed
1352|913|1165

// Snowy Rocks [R31] = Rock Seed + Ice Seed
1356|11|441

// Candy Cane Block [R14] = White Block Seed + Red Wood Wall Seed
1358|169|889

// Candy Cane Fence [R48] = Wrought-Iron Fence Seed + Sugar Cane Seed
1362|861|955

// Snowball [R42] = Ice Seed + Water Bucket Seed
1368|441|823

// Festivus Pole [R46] = Checkpoint Seed + Wooden Platform Seed
1370|411|103

// Giant Candle [R33] = Climbing Vine Seed + Torch Seed
1372|1309|697

// Tangyuan [R15] = Water Bucket Seed + Wheat Seed
1374|823|881

// Yeonnalligi [R162] = Orange Portal Seed + Blue Portal Seed
1376|545|547

// Antler Hat [R36] = Cuzco Wall Mount Seed + Das Red Balloon Seed
1382|253|339

// Buckskin Hood [R49] = Cave Entrance Seed + Rock Platform Seed
1386|1327|1325

// Buckskin Jacket [R55] = Cave Entrance Seed + Barrel Seed
1388|1327|607

// Holiday Gift Box [R150] = Treasure Chest Seed + Slot Machine Seed
1390|597|757

// Buckskin Pants [R48] = Cave Entrance Seed + Brown Block Seed
1392|1327|185

// Mannequin [R83] = Skeleton Seed + Barrel Seed
1420|689|607

// Display Box [R45] = Glass Block Seed + Music Box Seed
1422|549|247

// For Sale Sign [R19] = Street Sign Seed + Red Block Seed
1426|987|171

// Gem Sign [R21] = Street Sign Seed + Yellow Block Seed
1428|987|175

// Shop Sign [R30] = Western Banner Seed + Pastel Blue Block Seed
1430|1043|521

// Exclamation Sign [R9] = Barn Block Seed + Martian Tree Seed
1432|885|1139

// Cash Register [R52] = Military Radio Seed + Gargoyle Seed
1434|787|989

// Open Sign [R59] = Street Sign Seed + White Wallpaper Seed
1446|987|1157

// Television [R29] = Olde Timey Radio Seed + Saloon Doors Seed
1448|65|1041

// Couch [R41] = Hospital Bed Seed + Stripey Wallpaper Seed
1450|1257|201

// Donation Box [R65] = Display Box Seed + Pastel Purple Block Seed
1452|1423|523

// Meaty Apron [R65] = Chicken Seed + Brick Background Seed
1454|873|119

// Gold Chain [R71] = Climbing Vine Seed + Golden Block Seed
1456|1309|261

// Emerald Necklace [R165] = Climbing Vine Seed + Emerald Block Seed
1468|1309|827

// Microwave [R75] = Toxic Waste Barrel Seed + Television Seed
1472|777|1449

// Ducky Pajama Pants [R46] = Rubber Ducky Seed + Dreamstone Block Seed
1476|301|361

// Ducky Pajama Top [R51] = Rubber Ducky Seed + Cloudstone Block Seed
1478|301|359

// Window Curtains [R11] = Window Seed + Pastel Pink Block Seed
1480|55|511

// Purple Stuff [R41] = Coral Seed + Purple Block Seed
1498|833|183

// Orange Stuff [R31] = Coral Seed + Orange Block Seed
1500|833|173

// Winter Scarf [R36] = Snowy Rocks Seed + Aqua Block Seed
1502|1357|179

// Old-Timey Hat [R19] = Olde Timey Radio Seed + Brown Block Seed
1504|65|185

// Black-Rimmed Glasses [R42] = The Darkness Seed + Glass Pane Seed
1516|299|57

// Diving Bell [R75] = Fishbowl Seed + Steel Block Seed
1518|445|187

// Great White Shark [R85] = Venus Guytrap Seed + White Wallpaper Seed
1520|455|1157

// Jellyfish [R56] = Neon Lights Seed + Climbing Vine Seed
1522|741|1309

// Wetsuit Pants [R48] = Black Wallpaper Seed + Yellow Block Seed
1524|1159|175

// Wetsuit Top [R63] = Black Wallpaper Seed + Swiss Cheese Block Seed
1526|1159|665

// Sunken Anchor [R51] = Steel Girder Seed + Deep Rock Seed
1528|623|1539

// Giant Clam [R56] = Treasure Chest Seed + Deep Sand Seed
1530|597|1537

// Pastel Pink Flower Block [R6] = Magic Egg + Pastel Pink Block Seed
1554|611|511

// Pastel Orange Flower Block [R11] = Magic Egg + Pastel Orange Block Seed
1556|611|513

// Pastel Yellow Flower Block [R8] = Magic Egg + Pastel Yellow Block Seed
1558|611|515

// Pastel Green Flower Block [R7] = Magic Egg + Pastel Green Block Seed
1560|611|517

// Pastel Aqua Flower Block [R7] = Magic Egg + Pastel Aqua Block Seed
1562|611|519

// Pastel Blue Flower Block [R17] = Magic Egg + Pastel Blue Block Seed
1564|611|521

// Pastel Purple Flower Block [R21] = Magic Egg + Pastel Purple Block Seed
1566|611|523

// Clapboard [R61] = Checker Wallpaper Seed + Traffic Barricade Seed
1588|285|775

// 3D Glasses [R33] = Red Glass Block Seed + Blue Glass Block Seed
1590|1611|1613

// Black Beret [R96] = Jellyfish Seed + The Darkness Seed
1592|1523|299

// Theater Curtain [R53] = Window Curtains Seed + Red Wallpaper Seed
1594|1481|559

// Marquee Block [R47] = Gem Sign Seed + Neon Lights Seed
1598|1429|741

// Director's Chair [R64] = Theater Curtain Seed + Wooden Chair Seed
1600|1595|219

// Theater Seat [R42] = Couch Seed + Martian Soil Seed
1604|1451|1133

// Movie Screen [R71] = Television Seed + Grey Wallpaper Seed
1606|1449|557

// Movie Camera [R92] = Porthole Seed + Space Connector Seed
1608|1161|1155

// Red Glass Block [R11] = Glass Block Seed + Red Block Seed
1610|549|171

// Blue Glass Block [R22] = Glass Block Seed + Blue Block Seed
1612|549|181

// Staging Platform [R229] = Game Block Seed + Mannequin Seed
1616|1619|1421

// Game Block [R146] = Slot Machine Seed + Roulette Wheel Seed
1618|757|759

// Game Flag [R168] = Game Block Seed + Race Start Flag Seed
1622|1619|429

// Coffee Maker [R91] = Science Station Seed + Exclamation Sign Seed
1632|929|1433

// Pink Hair [R56] = Happy Unicorn Block Seed + Pastel Pink Flower Block Seed
1650|1647|1555

// Aqua Hair [R57] = Happy Unicorn Block Seed + Pastel Aqua Flower Block Seed
1652|1647|1563

// Evil Brick Background [R47] = Evil Bricks Seed + Red Wallpaper Seed
1654|249|559

// Game Grave [R241] = Tombstone Seed + Game Block Seed
1656|785|1619

// Game Goal [R179] = Game Block Seed + Race End Flag Seed
1658|1619|431

// Rainbow Wings [R258] = Ruby Block Seed + Emerald Block Seed
1672|829|827

// Gateway To Adventure [R60] = Aqua Wallpaper Seed + Ancient Stone Gate Seed
1682|567|973

// Path Marker [R29] = Rustic Fence Seed + Exclamation Sign Seed
1684|1047|1433

// Pith Helmet [R81] = Pillar Seed + Sandstone Seed
1686|1101|333

// Safari Jacket [R40] = Window Curtains Seed + Path Marker Seed
1688|1481|1685

// Jodhpurs [R29] = Window Curtains Seed + Sandstone Seed
1690|1481|333

// Adventure Item - Rope [R62] = Wall Like An Egyptian Seed + Velvet Rope Seed
1694|437|863

// Adventure Item - Key [R64] = Wall Like An Egyptian Seed + Jail Door Seed
1696|437|687

// Adventure Item - Golden Idol [R63] = Wall Like An Egyptian Seed + Golden Block Seed
1698|437|261

// Adventure Item - Banana [R67] = Wall Like An Egyptian Seed + Prehistoric Palm Seed
1700|437|1329

// Adventure Item - Torch [R68] = Wall Like An Egyptian Seed + Fireplace Seed
1702|437|287

// Lazy Cobra [R86] = Sand Seed + Great White Shark Seed
1706|443|1521

// Explorer's Shovel [R59] = Pencil Seed + Sunken Anchor Seed
1708|671|1529

// Flat-top [R11] = Rock Platform Seed + Wooden Table Seed
1716|1325|223

// Starchild Makeup [R29] = Blue Star Wallpaper Seed + Checker Wallpaper Seed
1718|433|285

// Shredded T-Shirt [R13] = Devil Horns Seed + Grey Block Seed
1720|127|165

// Leopard Leggings [R14] = Pastel Orange Block Seed + Cliffside Seed
1722|513|1323

// Drumkit [R59] = Toxic Waste Barrel Seed + Sheet Music: Drums Seed
1724|777|427

// Rock N' Roll Wallpaper [R70] = Flowery Wallpaper Seed + Campfire Seed
1726|199|1049

// Stage Support [R49] = Sheet Music: Flat Bass Seed + Wrought-Iron Fence Seed
1728|419|861

// Mega Rock Speaker [R54] = Boombox Seed + Sheet Music: Flat Piano Seed
1730|63|425

// Rockin' Headband [R72] = Sheet Music: Sharp Bass Seed + Velvet Rope Seed
1732|417|863

// Knight Helmet [R57] = Grimstone Seed + Steel Girder Seed
1736|681|623

// Brown Wallpaper [R42] = Brown Block Seed + Magic Bacon Wallpaper Seed
1744|185|327

// Flamethrower [R71] = Lava Cube Seed + Rock N' Roll Wallpaper Seed
1748|1631|1727

// Guestbook [R72] = Bookcase Seed + Shop Sign Seed
1752|551|1431

// Flatscreen TV [R71] = Television Seed + Black Wallpaper Seed
1754|1449|1159

// Tiger Block [R13] = Orange Block Seed + Black Block Seed
1756|173|167

// Soda Jetpack [R60] = Bubble Wrap Seed + Toxic Waste Barrel Seed
1762|329|777

// Seagull [R44] = Rubber Ducky Seed + Seaweed Seed
1766|301|847

// Pacifier [R67] = Happy Unicorn Block Seed + Pastel Blue Flower Block Seed
1768|1647|1565

// Flower Checkpoint [R49] = Checkpoint Seed + Flowery Wallpaper Seed
1770|411|199

// Bubble Gum [R23] = Das Red Balloon Seed + Pastel Pink Block Seed
1772|339|511

// Diving Board [R22] = Wooden Platform Seed + Sandstone Seed
1774|103|333

// Diving Board Support [R71] = Diving Board Seed + Stage Support Seed
1776|1775|1729

// Legendary Wizard [R200] = Legen Seed + Dary Seed
1790|1787|1789

// Minotaur Mask [R90] = Buffalo Seed + Deep Sand Seed
1798|1045|1537

// Muscle Suit [R22] = Western Banner Seed + Pastel Yellow Flower Block Seed
1800|1043|1559

// Puzzle Brick [R25] = Outie Block Seed + Evil Bricks Seed
1802|1113|249

// Hot Pink Highlights [R30] = Neon Lights Seed + Black Block Seed
1838|741|167

// Long Black Bangs [R17] = Big Old Down Arrow Seed + Black Block Seed
1840|487|167

// Pink Pageboy [R77] = Pastel Pink Block Seed + Guestbook Seed
1842|511|1753

// Long Blonde Bangs [R14] = Sandstone Wall Seed + Big Old Down Arrow Seed
1844|435|487

// Messy Auburn Tresses [R10] = Red Bricks Seed + Crappy Sign Seed
1846|655|27

// Growbans [R46] = The Darkness Seed + Window Seed
1848|299|55

// Pink Hair Bow [R29] = Pastel Pink Flower Block Seed + Bubble Gum Seed
1850|1555|1773

// Butterfly Hair Pin [R94] = Path Marker Seed + Robot Wants Dubstep Seed
1852|1685|255

// Bee Hair Pin [R42] = Path Marker Seed + Tiger Block Seed
1854|1685|1757

// Simple Purple Dress [R41] = Pastel Purple Block Seed + Pastel Purple Flower Block Seed
1856|523|1567

// Red Sun Dress [R37] = Solar Panel Seed + Red Block Seed
1858|1131|171

// Blue Skirt [R31] = Blue Block Seed + Pastel Blue Block Seed
1860|181|521

// Checkered Dress [R44] = Race End Flag Seed + Checker Wallpaper Seed
1862|431|285

// Cardboard Box [R45] = Brown Wallpaper Seed + Happy Joy Plaque Seed
1864|1745|581

// Hanging Guytrap [R41] = Magic Bacon Wallpaper Seed + Rose Seed
1870|327|191

// Ice Calf Leash [R226] = Ice Cube Seed + Cow Cube Seed
1946|1345|1303

// Blue Star Shoes [R48] = Blue Star Wallpaper Seed + Obelisk Seed
1954|433|975

// Leather Jacket [R90] = Cow Seed + Deep Rock Seed
2004|867|1539

// Puffy Orange Jacket [R66] = Clouds Seed + Orange Stuff Seed
2006|729|1501

// Twisted Spikes [R13] = Death Spikes Seed + Evil Bricks Seed
2008|163|249

// Glowy Block [R49] = Cutaway Building Seed + Neon Lights Seed
2010|1299|741

// Dark Grey Block [R11] = Grey Block Seed + Grimstone Seed
2012|165|681

// Dark Red Block [R11] = Red Block Seed + Grimstone Seed
2014|171|681

// Dark Orange Block [R16] = Orange Block Seed + Grimstone Seed
2016|173|681

// Dark Yellow Block [R13] = Yellow Block Seed + Grimstone Seed
2018|175|681

// Dark Green Block [R12] = Green Block Seed + Grimstone Seed
2020|177|681

// Dark Aqua Block [R12] = Aqua Block Seed + Grimstone Seed
2022|179|681

// Dark Blue Block [R22] = Blue Block Seed + Grimstone Seed
2024|181|681

// Dark Purple Block [R26] = Purple Block Seed + Grimstone Seed
2026|183|681

// Dark Brown Block [R11] = Brown Block Seed + Grimstone Seed
2028|185|681

// Unearthly Chemical [R59] = Starseed + Glowy Block Seed
2038|2035|2011

// Comet Pants [R35] = Starseed + Puzzle Brick Seed
2040|2035|1803

// Comet Shirt [R29] = Starseed + For Sale Sign Seed
2042|2035|1427

// Comet Beanie [R121] = Galactic Starseed + Diving Board Support Seed
2044|2037|1777

// Weather Machine - Comet [R144] = Galactic Starseed + Victrola Seed
2046|2037|481

// Riding Comet [R106] = Galactic Starseed + Giant Clam Seed
2048|2037|1531

// Rocket Pack [R85] = Starseed + Microwave Seed
2050|2035|1473

// Cosmic Lenses [R101] = Starseed + Coffee Maker Seed
2052|2035|1633

// Cosmic Hair [R17] = Starseed + Pastel Green Flower Block Seed
2054|2035|1561

// Alien Block [R22] = Starseed + Dark Green Block Seed
2056|2035|2021

// Xenoid Block [R22] = Starseed + Dark Aqua Block Seed
2058|2035|2023

// Cosmic Skirt [R51] = Starseed + Hanging Guytrap Seed
2060|2035|1871

// Velour Space Uniform [R52] = Starseed + Theater Seat Seed
2062|2035|1605

// Riding Meteor [R121] = Galactic Starseed + Roshambo Block Seed
2064|2037|1301

// Cosmic Unicorn Bracelet [R100] = Galactic Starseed + Happy Unicorn Block Seed
2066|2037|1647

// Space Command Seat [R74] = Starseed + Director's Chair Seed
2068|2035|1601

// Ion Conduit [R57] = Starseed + Evil Brick Background Seed
2070|2035|1655

// Super Shirt - Red [R88] = Gateway To Adventure Seed + Rainbow Block Seed
2074|1683|309|2190

// Phone Booth [R80] = Password Door Seed + Amber Glass Seed
2208|763|379

// Action Hero Stubble [R84] = Tiger Block Seed + Movie Screen Seed
2210|1757|1607

// Icicles [R39] = Snowy Rocks Seed + Death Spikes Seed
2226|1357|163

// Siberian Tiger Block [R44] = Snowy Rocks Seed + Tiger Block Seed
2228|1357|1757

// Snowmobile [R85] = Mega Rock Speaker Seed + Orange Stuff Seed
2230|1731|1501

// Candy Cane Platform [R29] = Rock Platform Seed + Sugar Cane Seed
2232|1325|955

// Yeti Hat [R43] = Twisted Spikes Seed + Ice Seed
2234|2009|441

// Superpower - Heat Vision [R37] = Card Block - Spade Seed + Red Block Seed
2292|743|171|2300

// Superpower - Ice Shards [R38] = Card Block - Spade Seed + Aqua Block Seed
2308|743|179|2316

// Superpower - Super Strength [R38] = Card Block - Spade Seed + Green Block Seed
2320|743|177|2328

// Superpower - Shocking Fist [R39] = Card Block - Spade Seed + Yellow Block Seed
2332|743|175|2340

// Onisim's Genie [R74] = Galactic Starseed + Table Lamp Seed
2484|2037|461

// Helmet Of Darkness [R50] = Starseed + The Darkness Seed
2486|2035|299

// Transmatter Field [R55] = Starseed + Display Box Seed
2488|2035|1423

// Cosmic Mustache [R23] = Starseed + Twisted Spikes Seed
2490|2035|2009

// Asteroid [R54] = Starseed + Seagull Seed
2492|2035|1767

// Black Braids [R48] = Dark Blue Block Seed + Dark Purple Block Seed
2576|2025|2027

// Ginger Hair Bun [R24] = Red Wood Wall Seed + Dark Orange Block Seed
2578|889|2017

// Fashionable Dress - Blue [R71] = Jade Block Seed + Marquee Block Seed
2648|2709|1599|2658

// Stylin' Dress - Blue [R73] = Jade Block Seed + Flower Checkpoint Seed
2660|2709|1771|2670

// High Heels - Blue [R73] = Jade Block Seed + Stage Support Seed
2672|2709|1729|2682

// Fashion Purse - Blue [R68] = Jade Block Seed + Cave Entrance Seed
2684|2709|1327|2694

// Makeup [R47] = Purple Stuff Seed + Pastel Pink Flower Block Seed
2698|1499|1555

// Kansas Pigtails [R42] = Kansas Curls Seed + Pigtails Seed
2700|1033|357

// Jade Block [R24] = Dark Aqua Block Seed + Dark Green Block Seed
2708|2023|2021

// Platinum Blonde Hair [R14] = White Block Seed + Pastel Yellow Flower Block Seed
2718|169|1559

// Viney Block [R14] = Grass Seed + Dark Green Block Seed
2786|17|2021

// Viney Wallpaper [R14] = Grass Seed + Dark Aqua Block Seed
2788|17|2023

// Leaf Block [R25] = Foliage Seed + Pastel Green Flower Block Seed
2790|1105|1561

// Air Conditioner [R54] = Air Vent Seed + Solar Panel Seed
2794|2811|1131

// Air Duct [R15] = Dark Grey Block Seed + Grey Block Seed
2796|2013|165

// Texas Limestone [R9] = Stone Wall Seed + Cliffside Seed
2808|337|1323

// Air Vent [R21] = Window Seed + Air Duct Seed
2810|55|2797

// Number Block 0 [R25] = Pastel Blue Block Seed + Exclamation Sign Seed
2814|521|1433|2832

// Number 0 [R23] = Deep Rock Seed + Blue Glass Block Seed
2834|1539|1613|2850

// FC Jersey [R52] = Purple Stuff Seed + Dark Red Block Seed
2882|1499|2015

// Man U Jersey [R74] = Adventure Item - Banana Seed + Red Bricks Seed
2884|1701|655

// Stadium [R70] = Dark Grey Block Seed + Open Sign Seed
2892|2013|1447

// Crowded Stadium [R81] = Stadium Seed + Pastel Orange Flower Block Seed
2894|2893|1557

// Basketball Hoop [R106] = Streetlamp Seed + Adventure Item - Rope Seed
2896|993|1695

// Sporty Goal [R105] = Space Connector Seed + Adventure Item - Rope Seed
2898|1155|1695

// Football Helmet [R62] = Jail Door Seed + Pastel Orange Wallpaper Seed
2902|687|2499

// Growies Cap [R122] = Blue Mailbox Seed + Devilfruit Seed
2904|1007|1965

// Fishing Rod [R94] = Adventure Item - Rope Seed + Sequoia Tree Seed
2912|1695|1103

// Smarty Pants [R72] = Rainbow Block Seed + White Wallpaper Seed
2926|309|1157

// Camo Pants [R49] = Cliffside Seed + Prehistoric Palm Seed
2928|1323|1329

// Carrot Pants [R67] = Orange Stuff Seed + Green Stuff Seed
2930|1501|2805

// Golf Pants [R68] = Purple Wallpaper Seed + Checker Wallpaper Seed
2932|571|285

// Acid-Washed Skinny Jeans [R50] = Acid Seed + Blue Block Seed
2934|727|181

// Flower Sarong [R9] = Pastel Pink Flower Block Seed + Rose Seed
2938|1555|191

// Display Block [R80] = Display Box Seed + Steel Block Seed
2946|1423|187

// Ruined Sign [R33] = Crappy Sign Seed + Climbing Vine Seed
2948|27|1309

// Disguise Glasses [R21] = Secret Passage Seed + Window Seed
2954|553|55

// Wedding Dress [R47] = White Wallpaper Seed + Rose Seed
2958|1157|191

// Bridal Veil [R23] = Screen Door Seed + White Block Seed
2960|859|169

// Dark Red Wallpaper [R84] = Red Wallpaper Seed + Blackrock Wall Seed
2962|559|683

// Fountain [R70] = Gargoyle Seed + Fire Hydrant Seed
2964|989|1003

// Sink [R58] = Marble Block Seed + Water Bucket Seed
2968|669|823

// Fish Tank [R42] = Glass Pane Seed + Fishbowl Seed
3004|57|445

// Firefighter Helmet - Yellow [R31] = Big Old Up Arrow Seed + Orange Block Seed
3048|485|173

// Oxygen Mask [R63] = Air Vent Seed + Fish Tank Seed
3050|2811|3005

// Firefighter Boots [R55] = Black Wallpaper Seed + Dark Yellow Block Seed
3052|1159|2019

// Firefighter Pants - Yellow [R22] = Orange Block Seed + Big Old Down Arrow Seed
3056|173|487

// Firefighter Jacket - Yellow [R22] = Big Old Sideways Arrow Seed + Orange Block Seed
3060|483|173

// Pocket Lighter [R73] = Adventure Item - Torch Seed + Aqua Block Seed
3062|1703|179

// Water Balloon [R30] = Water Bucket Seed + Das Red Balloon Seed
3064|823|339

// Fire Hose [R93] = Toilet Seed + Lazy Cobra Seed
3066|107|1707

// Cosmic Power - Comet Strike [R89] = Galactic Starseed + Superpower - Shocking Fist Seed
3148|2037|2333

// Cosmic Power - Star Burst [R87] = Galactic Starseed + Superpower - Heat Vision Seed
3150|2037|2293

// Cosmic Power - Lunar Barrier [R88] = Galactic Starseed + Superpower - Super Strength Seed
3152|2037|2321

// Cosmic Power - Nebula Gas [R88] = Galactic Starseed + Superpower - Ice Shards Seed
3154|2037|2309

// Transdimensional Vaporizer Ray [R70] = Transmatter Field Seed + Air Duct Seed
3156|2489|2797

// Preppy Blonde Hair [R24] = Number 0 Seed + Churro Block Seed
3164|2835|1573

// Forge [R145] = Rocket Thruster Seed + Evil Brick Background Seed
3194|1129|1655

// Lumber Axe [R22] = Dark Brown Block Seed + Dark Grey Block Seed
3206|2029|2013

// Steel Axe Handle [R214] = Lazy Cobra Seed + Ice Cube Seed
3246|1707|1345

// Sock On The Wall [R39] = Red Royal Wallpaper Seed + Texas Limestone Seed
3256|2989|2809

// Steam Gear [R90] = Asteroid Seed + Steam Tubes Seed
3258|2493|3261

// Steam Tubes [R36] = Filigreed Jade Block Seed + Mission Block Seed
3260|2711|2793

// Steam Piston [R50] = Viney Block Seed + Steam Tubes Seed
3262|2787|3261

// Steam Lifter Piston [R50] = Viney Wallpaper Seed + Steam Tubes Seed
3264|2789|3261

// Steam Bellows [R59] = Filigreed Jade Block Seed + Leaf Block Seed
3266|2711|2791

// Steam Riser Bellows [R81] = Big Old Up Arrow Seed + Steam Bellows Seed
3268|485|3267

// Steam Stomper [R102] = Big Old Down Arrow Seed + Gothic Building Seed
3270|487|991

// Steam Valve [R93] = Big Old Sideways Arrow Seed + Display Block Seed
3280|483|2947

// Steam Organ [R95] = Drumkit Seed + Steam Tubes Seed
3282|1725|3261

// Steam Vent [R90] = Air Conditioner Seed + Steam Tubes Seed
3284|2795|3261

// Steam Door [R53] = Draped Filigreed Jade Block Seed + Barn Door Seed
3286|2713|887

// Steampunk Corset [R135] = Diamond-Encrusted Draped Filigreed Jade Block Seed + Steam Riser Bellows Seed
3288|2715|3269

// Steampunk Skirt [R104] = Diamond-Encrusted Draped Filigreed Jade Block Seed + Steam Lifter Piston Seed
3290|2715|3265

// Steampunk Waistcoat [R144] = Diamond-Encrusted Draped Filigreed Jade Block Seed + Steam Gear Seed
3294|2715|3259

// Steampunk Leggings [R156] = Diamond-Encrusted Draped Filigreed Jade Block Seed + Steam Stomper Seed
3296|2715|3271

// Steampunk Trenchcoat [R144] = Diamond-Encrusted Draped Filigreed Jade Block Seed + Steam Vent Seed
3298|2715|3285

// Sewing Machine [R144] = Cash Register Seed + Movie Camera Seed
3354|1435|1609

// Silkworm Toy [R40] = Happy Flower Grass Seed + Pinata Block Seed
3410|2515|2633

// Steam Collector [R47] = Steam Tubes Seed + Barrel Seed
3412|3261|607

// Steam Scrambler [R106] = Steam Tubes Seed + Dice Block Seed
3414|3261|457

// Spring Crown [R52] = Magic Egg + Golden Halo Seed
3444|611|129

// Sushi Knife [R39] = Twisted Spikes Seed + Iron Bars Seed
3466|2009|685

// Cutting Board [R28] = Diving Board Seed + Wooden Table Seed
3470|1775|223

// Rice [R23] = Viney Block Seed + Hedge Seed
3472|2787|1005

// Paint Bucket - Red [R39] = Dark Purple Block Seed + Dark Yellow Block Seed
3478|2027|2019|3492

// Steam Revolver [R87] = Steam Tubes Seed + Roulette Wheel Seed
3496|3261|759

// Steam Launcher [R92] = Steam Tubes Seed + Pinball Sproinger Seed
3498|3261|625

// Red Crayon [R72] = Green Stuff Seed + Blue Stuff Seed
3500|2805|2807|3510

// Goatee [R65] = Cuzco Wall Mount Seed + Evil Brick Background Seed
3518|253|1655

